id,course_id,start,end,course_type,category,course_name,course_syllabus,course_keyword,course_category
11795,course-v1:HUBU+2017022702X+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,foreign language,英語暢談中國（2017秋）,課程以英語爲授課語言媒體，展示中國傳統文化的特色內容和亮點精華，使學習者在瞭解中國文化的同時有效提高英語能力，成爲走向世界的中國文化傳播者。,"英語暢談中國（2017秋）,隨堂模式,湖北大學,外語",語言
11838,course-v1:Ouchn_byxy+52048+2017_T2,2017-05-25 12:00:00,2018-01-30 23:30:00,0,,軍用車輛管理學,,"軍用車輛管理學,隨堂模式,,",程式
4516,course-v1:TsinghuaX+40130653X+sp,2016-08-01 08:00:00,,1,engineering,測試與檢測技術基礎（自主模式）,發現世界所需，感知世界所有；實現萬物互聯，傳感測量爲先。探索傳感技術機理；揭示信息傳輸途徑；解密信息處理方法。,"測試與檢測技術基礎（自主模式）,自主模式,清華大學,工程",科學
8860,course-v1:dongguan+zhongshen006+20161223,2016-12-23 08:00:00,2017-04-23 00:00:00,0,,新聞攝影,掌握基本的攝影技能，瞭解圖片新聞的工作方式，訓練對生活的觀察和熱愛，發展對圖像的審美和批評能力，以及，培養一個終身的愛好。,"新聞攝影,隨堂模式,,",攝影
10620,course-v1:DelftX+BMI.2x+2T2017,2017-05-01 08:00:00,2018-02-01 08:00:00,0,,How to Design a Successful Business Model,Learn how to create value for your customers and grow your business by designing a successful and sustainable business model.,"How to Design a Successful Business Model,隨堂模式,荷蘭代爾夫特理工大學,",商管
2826,course-v1:NEU+CS110+2015_T2,2016-04-28 08:00:00,2016-07-31 01:30:00,0,,普通地質學,普通地質學（physical geology）是對地質學的概況和基本知識、基本理論的概括介紹，它不是地質學的一個分支學科，是地質學的入門工具。,"普通地質學,隨堂模式,東北大學,",科學
1900,course-v1:TsinghuaX+00691153X+2015_T2,2015-07-02 09:00:00,2016-07-02 09:00:00,0,,不朽的藝術：走進大師與經典,以歷史爲經線，中外比較爲緯線，以文化解讀爲主導，引導修課學生欣賞和理解中西藝術史發展中，最偉大的大藝術家及其不朽藝術傑作的美學特徵和文化精神意蘊。,"不朽的藝術：走進大師與經典,隨堂模式,清華大學,",音樂
9696,course-v1:UC_BerkeleyX+ColWri2_3x_2015_T1+2017_T1,2017-03-15 00:00:00,2017-04-26 23:30:00,0,foreign language,英語寫作指導Ⅲ（2017春）,針對英語語言學習者的學術寫作入門課程，主要關注短文寫作、語法使用和自我檢查，分爲三個部分，這是第Ⅲ部分。,"英語寫作指導Ⅲ（2017春）,隨堂模式,加州大學伯克利分校,外語",語言
242,TsinghuaX/10421084_2014X/2014_T2,2014-09-22 09:00:00,2015-02-09 09:00:00,0,math,微積分B(1)（2014秋）,本課程是理工科各專業的一門數學基礎課，系統、全面地介紹了一元函數微積分學的基本內容。課程既保持了數學的嚴謹和抽象的特點，也注意了數學概念的直觀和形象的一面。,"微積分B(1)（2014秋）,隨堂模式,清華大學,數學",科學
8305,course-v1:TsinghuaX+00612642X+2016_2017,2016-02-22 09:00:00,2016-06-14 00:30:00,0,,《資治通鑑》導讀(2016_T2),中國史學名著《資治通鑑》蘊含豐富的治國理政經驗和社會人生哲理。通過老師導讀，同學們可深入這一經典文本內部，得以縱覽千年歷史，提升國學素養，體味人生智慧。,"《資治通鑑》導讀(2016_T2),隨堂模式,清華大學,",科學
7565,course-v1:TsinghuaX+70340063X+2016_T2,2016-09-22 08:00:00,2017-01-25 08:00:00,0,physics,高等化工熱力學（下）,“經典熱力學是唯一具有普遍性的物理理論”（愛因斯坦語），讓我們一起掌握“熱力學之匙”打開新時代化學工程理論與應用之門。,"高等化工熱力學（下）,隨堂模式,清華大學,物理,化學",科學
11475,course-v1:CQU+TSJYSTG00008+2017_T1,2017-05-01 08:00:00,2020-05-01 00:00:00,0,,信息通信與世界（通識教育）,,"信息通信與世界（通識教育）,隨堂模式,重慶大學,",程式
10280,course-v1:TsinghuaX+yunnan80511503X+2017_T1,2017-03-20 19:53:00,2017-07-08 00:00:00,0,,營銷：人人都需要的一門課（2017春）,營銷是企業最核心的競爭力，也是人人都需要的一項能力。不管你是誰，不論你營銷的是什麼。,"營銷：人人都需要的一門課（2017春）,隨堂模式,清華大學,",商管
7498,course-v1:DelftX+TW3421x+3T2016,2016-10-15 08:00:00,2017-08-15 08:00:00,0,,An Introduction to Credit Risk Management,"<p>What is credit risk? Why is it so important, in modern economies, to correctly deal with it? This course combines theory with practice to answer these questions.</p>","An Introduction to Credit Risk Management,隨堂模式,荷蘭代爾夫特理工大學,",商管
8280,course-v1:PurdueX+PN-17.3+1T2017,2017-01-10 08:00:00,2017-03-07 08:00:00,0,,Communicating Strategically,"Improving communication skills and presentation effectiveness for scientists, engineers, and professionals.","Communicating Strategically,隨堂模式,美國普渡大學,",科學
9097,course-v1:TsinghuaX+30700313X+2017_T1,2017-02-20 08:00:00,2017-06-09 23:30:00,0,philosophy,心理學概論（2017春）,"本課程爲心理學基礎導論課，以心理學的經典理論和最新實證研究爲藍本，以積極心理學的視角，概覽式地介紹科學心理學的基本理論、基本方法、研究領域和研究進展。 

本科考覈方式包括課程作業、及期末考試，其中課程作業佔60%，期末考試佔40%。","心理學概論（2017春）,隨堂模式,清華大學,哲學",教育
10679,course-v1:UBCx+Climate1x+2T2017,2017-05-09 08:00:00,2018-05-09 08:00:00,0,,Climate Change: The Science,"Master the basics of climate science so you can better understand the news, evaluate scientific evidence, and explain global warming to anyone.","Climate Change: The Science,隨堂模式,英屬哥倫比亞大學,",科學
262,USTC/MOOC003/2014_T2,2014-07-31 07:30:00,2020-03-12 00:00:00,0,,雲計算與軟件工程1,CS169.1x講授設計可持久化軟件的基礎知識，利用敏捷開發技術以及 Ruby on Rails 來開發雲服務 (SaaS)。,"雲計算與軟件工程1,隨堂模式,中國科學技術大學,",程式
7503,course-v1:PurdueX+CS180.4x+1T2017,2017-02-27 08:00:00,2017-04-07 08:00:00,0,,AP Computer Science A: Java Programming Polymorphism and Advanced Data Structures,Learn advanced object-oriented programming strategies in Java and prepare for the AP Computer Science A exam.,"AP Computer Science A: Java Programming Polymorphism and Advanced Data Structures,隨堂模式,美國普渡大學,",程式
4271,course-v1:TsinghuaX+00990021X+sp,2015-09-01 08:00:00,,1,social science,綠色建築與可持續發展(自主模式),瞭解綠色建築的概念、發展歷史與最新成果、科學理念與適宜技術，各國綠色建築發展異同及其原因，以及堅持適合我國國情的綠色建築發展道路的科學性。,"綠色建築與可持續發展(自主模式),自主模式,清華大學,環境·地球,社科·法律",商管
8007,course-v1:TsinghuaX+80590952X+2016_2017,2016-03-28 08:00:00,2016-07-20 01:00:00,0,,公共危機管理(2016_T2),風險與危機無處不在，無時不有！如何認知、準備與應對有關風險與危機，促進公共組織和社會平穩運行與安全發展，非常需要大家一起探討危機管理之道。,"公共危機管理(2016_T2),隨堂模式,清華大學,",商管
2934,course-v1:UQx+Write101_x+2015_T2,2015-12-04 08:00:00,2016-02-26 00:00:00,0,foreign language,英語語法和寫作風格,本課程中你將學習如何遣詞造句，寫出深受讀者喜愛的、滿足大學和專業要求的文章。,"英語語法和寫作風格,隨堂模式,昆士蘭大學,外語",商管
6033,course-v1:gkdjxjy_TsinghuaX+THU00013X+2016_T1,2017-03-05 00:00:00,2017-07-10 00:00:00,0,,營銷：人人都需要的一門課(2016春),營銷是企業最核心的競爭力，也是人人都需要的一項能力。不管你是誰，不論你營銷的是什麼。,"營銷：人人都需要的一門課(2016春),隨堂模式,,",商管
6555,course-v1:zhongrongxin+fx010+2016_7,2016-07-01 08:00:00,2017-04-30 00:00:00,0,,訴訟常識大普及,一些常規的訴訟常識,"訴訟常識大普及,隨堂模式,,",程式
559,TSINGHUA/60250131X/2015_T1,2015-03-02 08:00:00,2016-02-01 22:00:00,0,,大數據科學與應用系列講座,結合應用實例融會貫通大數據中的理論方法和系統知識（平臺、模塊、工具），體會運用大數據技術解決實際問題的思路和效果。,"大數據科學與應用系列講座,隨堂模式,清華大學,",科學
11314,course-v1:TokyoTechX+EE101Jx+2T2017,2017-05-31 08:00:00,2017-06-28 08:00:00,0,,Introduction to Electrical and Electronic Engineering :  電気電子工學入門,"Learn fundamental knowledge about electrical and electronic engineering from Tokyo Tech instructors and engineers working in Japanese industry.
 電気電子工學を日本語と英語で學んでみませんか。講師と學生ティーチングアシスタント、そしてこの講座のために描きおこしたアニメキャラクタがあなたの電気電子工學の學習をガイドします。","Introduction to Electrical and Electronic Engineering :  電気電子工學入門,隨堂模式,日本東京工業大學,",程式
9021,course-v1:dongguan+zhiye021+20161223,2016-12-23 08:00:00,2017-04-23 00:00:00,0,,中國建築史（下）,中國歷史上曾出現很多偉大的城市，也留下了一座座優美壯麗的建築傑作。各種建築類型，建造技術和美學追求都達到了很高的水平，並有着自成體系的營造方法和建築理論。,"中國建築史（下）,隨堂模式,,",運動
4201,course-v1:TsinghuaX-wut+00690092X+2015_T2,2015-03-10 08:00:00,2016-07-13 23:30:00,0,,邏輯學概論,“邏輯”是什麼？大家都很熟悉卻又似乎難以說清。本課程將告訴你：作爲一門學科，邏輯學研究的是什麼，以及它的基本思路、原則和方法。,"邏輯學概論,隨堂模式,,",科學
9406,course-v1:ZK+07117+J,2018-01-01 08:00:00,2020-01-01 00:00:00,0,,07117-鐵路運輸組織,,"07117-鐵路運輸組織,隨堂模式,,",運動
7864,course-v1:neu+SE001+2016_T2,2015-02-28 08:00:00,2016-12-31 23:30:00,0,,軟件工程(2016秋）,課程《軟件工程》是軟件工程專業的專業主幹課，也是計算機科學、網絡工程、信息安全、物聯網、數字媒體等專業的專業必修課、專業基礎課，是軟件工程師、計算機、軟件領域的各類從業人員、研究人員的必修課。本課程全面、系統地介紹了面向對象軟件工程的基本概念、原理、方法和工具，通過實例說明面向對象軟件開發的整個過程。這門課會引領同學們從一個全新的視角來認識、理解和學習軟件，爲你打開一扇通往軟件領域的大門、爲你鋪設了暢遊軟件天地的大道！,"軟件工程(2016秋）,隨堂模式,東北大學,",程式
604,QHU/CS102/2015_T1,2016-03-01 09:00:00,2016-06-30 23:00:00,0,,大學物理1,大學物理的課程歸納了物理學的經典內容，是前輩物理學家的發現和總結，是智慧的結晶。大學物理中的很多思想方法都帶有普適性，對其它科學和技術的發展都有無可估量的重要意義。,"大學物理1,隨堂模式,青海大學,",科學
11271,course-v1:BLCUX+2130001903+sp,2017-06-02 08:00:00,,1,literature,古詩今讀（自主模式）,該課程採用師生對話的形式，以古詩爲主題，以問題爲導向，引導大家對古詩的文本細讀並探究其內在邏輯，以提高對古詩的興趣和鑑賞體悟能力。,"古詩今讀（自主模式）,自主模式,北京語言大學,文學",語言
9490,course-v1:MITx+14.73x+1T2017,2017-02-06 08:00:00,2017-05-05 08:00:00,0,,The Challenges of Global Poverty,<p>A course for those who are interested in the challenge posed by massive and persistent world poverty.</p>,"The Challenges of Global Poverty,隨堂模式,麻省理工學院,",商管
1618,course-v1:TsinghuaSEM+70510133_2015+2015_06,2015-06-23 09:00:00,2015-08-25 09:00:00,0,,管理經濟學_2015,政府實行限號的政策真的可以緩解交通擁堵嗎？爲什麼要給經理人股票期權？企業虧損就一定要關門嗎？星巴克大杯咖啡和小杯咖啡的價格和量爲何不成正比，如此定價的依據是什麼？……本課程帶你從經濟學角度出發，尋求這些問題的答案。,"管理經濟學_2015,隨堂模式,,",商管
8902,course-v1:dongguan+zhongshen020+20161223,2016-12-23 08:00:00,2017-04-23 00:00:00,0,,大學物理-相對論和量子物理,主要介紹相對論的基本原理、量子物理的基本概念和規律以及原子核和粒子的相關概念及規律，希望本課程能夠幫助您去了解、去探索美妙神奇的物理世界！,"大學物理-相對論和量子物理,隨堂模式,,",科學
6817,course-v1:zhongrongxin+jbqy002+2016_7,2016-07-22 08:00:00,2017-04-30 00:00:00,0,,市屬公積金（擔保方式）貸後流程,,"市屬公積金（擔保方式）貸後流程,隨堂模式,,",程式
9505,course-v1:CPVS+CPVS_homework-shukong+20170118,2017-01-18 12:00:00,2017-02-17 23:30:00,0,,汽車系-數控專業-15級1、2班/16級1班（作業）,,"汽車系-數控專業-15級1、2班/16級1班（作業）,隨堂模式,北京市昌平職業學校,",程式
8625,course-v1:TsinghuaX+60240202X_p2+sp,2016-12-01 08:00:00,,1,computer,分佈式計算與數據管理（微慕課）,這門課爲《大數據平臺核心技術》的微慕課課程之《分佈式計算與數據管理》，講授大數據和ODPS、離線分佈式關係型計算、全局數據管理與調度等內容，突出技術深度和實戰性。,"分佈式計算與數據管理（微慕課）,自主模式,清華大學,計算機",程式
6741,course-v1:Wharton+DigitalMarketing1.1x+3T2016,2016-09-12 08:00:00,2016-10-17 08:00:00,0,,"Digital Marketing, Social Media and E-Commerce for Your Business","Build the marketing skills you need to succeed in the Digital Economy from Wharton, consistently ranked #1 globally for marketing education.","Digital Marketing, Social Media and E-Commerce for Your Business,隨堂模式,,",商管
3407,course-v1:myvtc+MOOC101_2015+2015_T2,2015-09-01 00:00:00,2015-12-01 00:00:00,0,,e時代的大佬師——慕課教師的修煉心法（2015春）,慕課正在逐漸改變着教與學的模式，將最新的教育理念和技術手段服務於教育的改革之中。本課將深入探討慕課的製作與運營，武裝每一位e時代的老師。,"e時代的大佬師——慕課教師的修煉心法（2015春）,隨堂模式,綿陽職業技術學院,",教育
